Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717446638.4745355,232,7.2,13.5,DEV_TO_OCC
1717446638.6077435,338,8.2,13.5,OCC_TO_CU
1717446638.6086912,338,0.0,13.5,OCC_TO_CU
1717446638.6096635,338,0.0,13.5,OCC_TO_CU
1717446638.610469,338,0.0,13.5,OCC_TO_CU
1717446639.0509872,232,17.0,13.5,DEV_TO_OCC
1717446639.4985073,232,5.9,13.5,DEV_TO_OCC
1717446640.2154727,232,7.0,13.5,DEV_TO_OCC
1717446640.5243354,232,8.0,13.5,DEV_TO_OCC
1717446641.0345743,232,5.1,13.5,DEV_TO_OCC
1717446641.4441867,232,6.3,13.5,DEV_TO_OCC
1717446642.058753,232,5.8,13.5,DEV_TO_OCC
1717446642.4682086,232,4.9,13.5,DEV_TO_OCC
1717446643.2895744,232,4.2,13.5,DEV_TO_OCC
1717446643.4920974,232,18.0,13.4,DEV_TO_OCC
1717446644.2114139,232,6.8,13.5,DEV_TO_OCC
1717446644.534813,232,5.7,13.5,DEV_TO_OCC
1717446645.0282798,232,8.2,13.5,DEV_TO_OCC
1717446645.5403233,232,4.1,13.4,DEV_TO_OCC
1717446646.0525017,232,5.7,13.4,DEV_TO_OCC
1717446646.461881,232,4.7,13.4,DEV_TO_OCC
1717446647.2824025,232,5.9,13.5,DEV_TO_OCC
1717446647.58839,232,3.8,13.5,DEV_TO_OCC
1717446648.100465,232,5.0,13.4,DEV_TO_OCC
1717446648.5157673,232,6.2,13.4,DEV_TO_OCC
1717446648.62158,338,9.3,13.4,OCC_TO_CU
1717446648.6225438,338,0.0,13.4,OCC_TO_CU
1717446648.6237514,338,80.0,13.4,OCC_TO_CU
1717446648.6248403,338,0.0,13.4,OCC_TO_CU
1717446649.1265733,232,9.7,13.5,DEV_TO_OCC
1717446649.5339797,232,5.3,13.5,DEV_TO_OCC
1717446650.0463,232,7.0,13.5,DEV_TO_OCC
1717446650.456147,232,8.1,13.5,DEV_TO_OCC
1717446651.2853165,232,5.1,13.5,DEV_TO_OCC
1717446651.4824455,232,7.9,13.5,DEV_TO_OCC
1717446652.196688,232,7.2,13.5,DEV_TO_OCC
