Timestamp,Data Size (bytes),CPU Usage (%),Memory Usage (%),Steps
1717514219.9167173,338,3.1,14.1,OCC_TO_CU
1717514219.9178097,338,0.0,14.1,OCC_TO_CU
1717514219.918808,338,0.0,14.1,OCC_TO_CU
1717514219.9198518,338,100.0,14.1,OCC_TO_CU
1717514219.9562087,232,79.1,14.1,DEV_TO_OCC
1717514219.9620926,232,28.6,14.1,DEV_TO_OCC
1717514221.0588927,232,5.3,14.1,DEV_TO_OCC
1717514221.059793,232,33.3,14.1,DEV_TO_OCC
1717514221.9849472,232,2.9,14.1,DEV_TO_OCC
1717514221.986019,232,0.0,14.1,DEV_TO_OCC
1717514222.9047081,232,3.6,14.1,DEV_TO_OCC
1717514222.956223,232,9.4,14.1,DEV_TO_OCC
1717514224.1308928,232,2.8,14.1,DEV_TO_OCC
1717514224.1318421,232,100.0,14.1,DEV_TO_OCC
1717514225.050439,232,3.6,14.1,DEV_TO_OCC
1717514225.051142,232,0.0,14.1,DEV_TO_OCC
1717514225.9714427,232,3.0,14.1,DEV_TO_OCC
1717514225.9718432,232,0.0,14.1,DEV_TO_OCC
1717514226.8930078,232,3.2,14.1,DEV_TO_OCC
1717514226.9639726,232,10.6,14.1,DEV_TO_OCC
1717514228.1212146,232,2.8,14.1,DEV_TO_OCC
1717514228.122069,232,0.0,14.1,DEV_TO_OCC
1717514229.0426636,232,2.8,14.1,DEV_TO_OCC
1717514229.043643,232,66.7,14.1,DEV_TO_OCC
1717514229.9311407,338,2.8,14.1,OCC_TO_CU
1717514229.9322338,338,50.0,14.1,OCC_TO_CU
1717514229.9333055,338,0.0,14.1,OCC_TO_CU
1717514229.9343526,338,0.0,14.1,OCC_TO_CU
1717514229.9631608,232,35.1,14.1,DEV_TO_OCC
1717514229.9644978,232,0.0,14.1,DEV_TO_OCC
1717514230.8858848,232,3.5,14.1,DEV_TO_OCC
1717514230.958509,232,14.6,14.1,DEV_TO_OCC
1717514231.9101164,232,3.2,14.1,DEV_TO_OCC
1717514231.963353,232,12.3,14.1,DEV_TO_OCC
1717514233.0363271,232,3.8,14.1,DEV_TO_OCC
1717514233.037465,232,0.0,14.1,DEV_TO_OCC
1717514233.9583561,232,3.0,14.1,DEV_TO_OCC
1717514233.9630597,232,33.3,14.1,DEV_TO_OCC
1717514234.8794336,232,5.4,14.1,DEV_TO_OCC
1717514234.9642158,232,4.9,14.1,DEV_TO_OCC
1717514236.1090522,232,3.9,14.2,DEV_TO_OCC
1717514236.109865,232,0.0,14.2,DEV_TO_OCC
1717514237.0301294,232,3.8,14.2,DEV_TO_OCC
1717514237.0310662,232,0.0,14.2,DEV_TO_OCC
1717514237.9514806,232,3.6,14.1,DEV_TO_OCC
1717514237.9636192,232,25.0,14.1,DEV_TO_OCC
1717514238.8756273,232,3.2,14.1,DEV_TO_OCC
1717514238.9648795,232,10.3,14.1,DEV_TO_OCC
1717514239.8971264,232,3.6,14.2,DEV_TO_OCC
1717514239.9456913,338,3.6,14.1,OCC_TO_CU
1717514239.9464698,338,0.0,14.1,OCC_TO_CU
1717514239.9471781,338,0.0,14.1,OCC_TO_CU
1717514239.9477682,338,100.0,14.1,OCC_TO_CU
1717514239.9816906,232,37.2,14.2,DEV_TO_OCC
1717514241.0235338,232,3.7,14.2,DEV_TO_OCC
1717514241.0240555,232,0.0,14.2,DEV_TO_OCC
1717514241.9456913,232,4.4,14.2,DEV_TO_OCC
1717514241.966306,232,20.0,14.2,DEV_TO_OCC
1717514242.8667207,232,7.0,14.1,DEV_TO_OCC
1717514243.0754542,232,5.6,14.1,DEV_TO_OCC
1717514244.0958688,232,3.2,14.1,DEV_TO_OCC
1717514244.0970864,232,0.0,14.1,DEV_TO_OCC
1717514245.017758,232,2.7,14.1,DEV_TO_OCC
1717514245.0189767,232,0.0,14.1,DEV_TO_OCC
1717514245.9387815,232,2.8,14.1,DEV_TO_OCC
1717514245.969509,232,28.2,14.1,DEV_TO_OCC
1717514246.8605988,232,2.9,14.1,DEV_TO_OCC
1717514247.0650928,232,5.7,14.1,DEV_TO_OCC
1717514248.089518,232,3.3,14.1,DEV_TO_OCC
1717514248.090404,232,0.0,14.1,DEV_TO_OCC
1717514249.1193273,232,3.0,14.1,DEV_TO_OCC
1717514249.120297,232,0.0,14.1,DEV_TO_OCC
1717514249.932652,232,2.8,14.1,DEV_TO_OCC
1717514249.955856,338,14.8,14.1,OCC_TO_CU
1717514249.9569788,338,0.0,14.1,OCC_TO_CU
1717514249.958629,338,0.0,14.1,OCC_TO_CU
1717514249.9597137,338,100.0,14.1,OCC_TO_CU
1717514249.9906862,232,78.8,14.1,DEV_TO_OCC
1717514251.162406,232,5.4,14.1,DEV_TO_OCC
1717514251.1633825,232,75.0,14.1,DEV_TO_OCC
1717514252.0831144,232,3.2,14.1,DEV_TO_OCC
1717514252.0841413,232,50.0,14.1,DEV_TO_OCC
1717514253.0081077,232,3.2,14.1,DEV_TO_OCC
1717514253.0090144,232,0.0,14.1,DEV_TO_OCC
1717514253.9264681,232,3.3,14.1,DEV_TO_OCC
