Timestamp,DataTimestamp,CPU Usage (%),Memory Usage (%),Steps
1717495527.2131038,"{'21001': '0,1717495526', '11002': '0,1717495526', '11001': '0,1717495526', '21002': '0,1717495526'}",50.0,14.7,DEV_TO_OCC
1717495528.133099,"{'21001': '0,1717495527', '11002': '0,1717495526', '11001': '0,1717495526', '21002': '0,1717495527'}",4.0,14.7,DEV_TO_OCC
1717495528.1835215,"{'21001': '0,1717495527', '11002': '0,1717495527', '11001': '0,1717495527', '21002': '0,1717495527'}",20.0,14.7,DEV_TO_OCC
1717495529.0555105,"{'21001': '0,1717495528', '11002': '0,1717495527', '11001': '0,1717495527', '21002': '0,1717495528'}",10.9,14.7,DEV_TO_OCC
1717495529.2587266,"{'21001': '0,1717495528', '11002': '0,1717495528', '11001': '0,1717495528', '21002': '0,1717495528'}",18.5,14.8,DEV_TO_OCC
1717495530.0822134,"{'21001': '0,1717495529', '11002': '0,1717495528', '11001': '0,1717495528', '21002': '0,1717495529'}",8.3,14.8,DEV_TO_OCC
1717495530.1870546,"{'21001': '0,1717495529', '11002': '0,1717495529', '11001': '0,1717495529', '21002': '0,1717495529'}",19.0,14.8,DEV_TO_OCC
1717495531.1027677,"{'21001': '0,1717495530', '11002': '0,1717495529', '11001': '0,1717495529', '21002': '0,1717495530'}",6.5,14.8,DEV_TO_OCC
1717495531.1854644,"{'21001': '0,1717495530', '11002': '0,1717495530', '11001': '0,1717495530', '21002': '0,1717495530'}",24.0,14.8,DEV_TO_OCC
1717495532.1272192,"{'21001': '0,1717495531', '11002': '0,1717495530', '11001': '0,1717495530', '21002': '0,1717495531'}",6.9,14.8,DEV_TO_OCC
1717495532.1860406,"{'21001': '0,1717495531', '11002': '0,1717495531', '11001': '0,1717495531', '21002': '0,1717495531'}",29.5,14.8,DEV_TO_OCC
1717495533.04854,"{'21001': '0,1717495532', '11002': '0,1717495531', '11001': '0,1717495531', '21002': '0,1717495532'}",6.3,14.8,DEV_TO_OCC
1717495533.2530317,"{'21001': '0,1717495532', '11002': '0,1717495532', '11001': '0,1717495532', '21002': '0,1717495532'}",22.0,14.8,DEV_TO_OCC
1717495534.2268314,21,5.2,14.8,OCC_TO_CU
1717495534.2288392,22,75.0,14.8,OCC_TO_CU
1717495534.2304058,23,0.0,14.8,OCC_TO_CU
1717495534.2316906,24,0.0,14.8,OCC_TO_CU
1717495534.2627041,"{'21001': '0,1717495532', '11002': '0,1717495533', '11001': '0,1717495533', '21002': '0,1717495532'}",43.6,14.8,DEV_TO_OCC
1717495534.26446,,0.0,14.8,OCC_TO_CU_UPDATE
1717495534.2650776,,80.0,14.8,OCC_TO_CU_UPDATE
1717495534.2662091,"{'21001': '0,1717495532', '11002': '0,1717495533', '11001': '0,1717495533', '21002': '0,1717495532'}",0.0,14.8,DEV_TO_OCC
1717495535.1991851,"{'21001': '0,1717495532', '11002': '0,1717495533', '11001': '0,1717495533', '21002': '0,1717495532'}",8.0,14.8,DEV_TO_OCC
1717495535.2011554,"{'21001': '0,1717495532', '11002': '0,1717495533', '11001': '0,1717495534', '21002': '0,1717495532'}",80.0,14.8,DEV_TO_OCC
1717495536.1200678,"{'21001': '0,1717495535', '11002': '0,1717495533', '11001': '0,1717495534', '21002': '0,1717495535'}",5.0,14.8,DEV_TO_OCC
1717495536.1925428,"{'21001': '0,1717495535', '11002': '0,1717495535', '11001': '0,1717495535', '21002': '0,1717495535'}",9.2,14.8,DEV_TO_OCC
1717495537.0459664,"{'21001': '0,1717495536', '11002': '0,1717495535', '11001': '0,1717495535', '21002': '0,1717495536'}",6.4,14.8,DEV_TO_OCC
1717495537.2465534,"{'21001': '0,1717495536', '11002': '0,1717495536', '11001': '0,1717495536', '21002': '0,1717495536'}",4.2,14.8,DEV_TO_OCC
1717495538.2742972,"{'21001': '0,1717495536', '11002': '0,1717495537', '11001': '0,1717495537', '21002': '0,1717495536'}",1.5,14.8,DEV_TO_OCC
1717495538.275258,"{'21001': '0,1717495537', '11002': '0,1717495537', '11001': '0,1717495537', '21002': '0,1717495537'}",0.0,14.8,DEV_TO_OCC
1717495539.1929889,"{'21001': '0,1717495537', '11002': '0,1717495538', '11001': '0,1717495538', '21002': '0,1717495537'}",3.0,14.8,DEV_TO_OCC
1717495539.1939633,"{'21001': '0,1717495538', '11002': '0,1717495538', '11001': '0,1717495538', '21002': '0,1717495538'}",0.0,14.8,DEV_TO_OCC
1717495540.0111182,"{'21001': '0,1717495539', '11002': '0,1717495538', '11001': '0,1717495538', '21002': '0,1717495539'}",7.1,14.8,DEV_TO_OCC
1717495540.2159245,"{'21001': '0,1717495539', '11002': '0,1717495539', '11001': '0,1717495539', '21002': '0,1717495539'}",6.1,14.8,DEV_TO_OCC
1717495541.0356314,"{'21001': '0,1717495540', '11002': '0,1717495539', '11001': '0,1717495539', '21002': '0,1717495540'}",1.8,14.8,DEV_TO_OCC
1717495541.241818,"{'21001': '0,1717495540', '11002': '0,1717495540', '11001': '0,1717495540', '21002': '0,1717495540'}",4.4,14.8,DEV_TO_OCC
1717495542.2642767,"{'21001': '0,1717495541', '11002': '0,1717495540', '11001': '0,1717495540', '21002': '0,1717495541'}",1.6,14.8,DEV_TO_OCC
1717495542.265324,"{'21001': '0,1717495541', '11002': '0,1717495541', '11001': '0,1717495541', '21002': '0,1717495541'}",66.7,14.8,DEV_TO_OCC
1717495543.1858323,"{'21001': '0,1717495542', '11002': '0,1717495541', '11001': '0,1717495541', '21002': '0,1717495542'}",1.1,14.8,DEV_TO_OCC
1717495543.1939695,"{'21001': '0,1717495542', '11002': '0,1717495542', '11001': '0,1717495542', '21002': '0,1717495542'}",22.2,14.8,DEV_TO_OCC
1717495544.108059,"{'21001': '0,1717495543', '11002': '0,1717495542', '11001': '0,1717495542', '21002': '0,1717495543'}",4.8,14.8,DEV_TO_OCC
1717495544.195329,"{'21001': '0,1717495543', '11002': '0,1717495543', '11001': '0,1717495543', '21002': '0,1717495543'}",20.2,14.8,DEV_TO_OCC
1717495544.241483,25,29.3,14.8,OCC_TO_CU
1717495544.2424483,26,0.0,14.8,OCC_TO_CU
1717495544.2445292,27,100.0,14.8,OCC_TO_CU
1717495544.2471857,28,0.0,14.8,OCC_TO_CU
1717495545.0295336,"{'21001': '0,1717495544', '11002': '0,1717495543', '11001': '0,1717495543', '21002': '0,1717495544'}",5.8,14.8,DEV_TO_OCC
1717495545.2339048,"{'21001': '0,1717495544', '11002': '0,1717495544', '11001': '0,1717495544', '21002': '0,1717495544'}",12.7,14.8,DEV_TO_OCC
1717495546.2587426,"{'21001': '0,1717495545', '11002': '0,1717495544', '11001': '0,1717495544', '21002': '0,1717495545'}",5.3,14.8,DEV_TO_OCC
1717495546.260502,"{'21001': '0,1717495545', '11002': '0,1717495545', '11001': '0,1717495545', '21002': '0,1717495545'}",75.0,14.8,DEV_TO_OCC
1717495547.1802046,"{'21001': '0,1717495546', '11002': '0,1717495545', '11001': '0,1717495545', '21002': '0,1717495546'}",8.3,14.8,DEV_TO_OCC
1717495547.2035384,"{'21001': '0,1717495546', '11002': '0,1717495546', '11001': '0,1717495546', '21002': '0,1717495546'}",25.0,14.8,DEV_TO_OCC
1717495548.1041572,"{'21001': '0,1717495547', '11002': '0,1717495546', '11001': '0,1717495546', '21002': '0,1717495547'}",4.3,14.8,DEV_TO_OCC
1717495548.1983962,"{'21001': '0,1717495547', '11002': '0,1717495547', '11001': '0,1717495547', '21002': '0,1717495547'}",18.7,14.8,DEV_TO_OCC
1717495549.0481808,"{'21001': '0,1717495548', '11002': '0,1717495547', '11001': '0,1717495547', '21002': '0,1717495548'}",15.8,14.8,DEV_TO_OCC
1717495549.2271287,"{'21001': '0,1717495548', '11002': '0,1717495548', '11001': '0,1717495548', '21002': '0,1717495548'}",12.1,14.8,DEV_TO_OCC
1717495550.252439,"{'21001': '0,1717495549', '11002': '0,1717495548', '11001': '0,1717495548', '21002': '0,1717495549'}",1.6,14.8,DEV_TO_OCC
1717495550.2538195,"{'21001': '0,1717495549', '11002': '0,1717495549', '11001': '0,1717495549', '21002': '0,1717495549'}",66.7,14.8,DEV_TO_OCC
1717495551.173941,"{'21001': '0,1717495550', '11002': '0,1717495549', '11001': '0,1717495549', '21002': '0,1717495550'}",1.7,14.8,DEV_TO_OCC
1717495551.2223341,"{'21001': '0,1717495550', '11002': '0,1717495550', '11001': '0,1717495550', '21002': '0,1717495550'}",13.6,14.8,DEV_TO_OCC
1717495552.0951843,"{'21001': '0,1717495551', '11002': '0,1717495550', '11001': '0,1717495550', '21002': '0,1717495551'}",2.1,14.8,DEV_TO_OCC
1717495552.2996173,"{'21001': '0,1717495551', '11002': '0,1717495551', '11001': '0,1717495551', '21002': '0,1717495551'}",6.8,14.8,DEV_TO_OCC
1717495553.0168605,"{'21001': '0,1717495552', '11002': '0,1717495551', '11001': '0,1717495551', '21002': '0,1717495552'}",2.2,14.8,DEV_TO_OCC
1717495553.221064,"{'21001': '0,1717495552', '11002': '0,1717495552', '11001': '0,1717495552', '21002': '0,1717495552'}",4.5,14.8,DEV_TO_OCC
1717495554.2451138,"{'21001': '0,1717495553', '11002': '0,1717495552', '11001': '0,1717495552', '21002': '0,1717495553'}",10.0,14.8,DEV_TO_OCC
1717495554.2456276,"{'21001': '0,1717495553', '11002': '0,1717495553', '11001': '0,1717495553', '21002': '0,1717495553'}",0.0,14.8,DEV_TO_OCC
1717495554.2574751,29,8.3,14.8,OCC_TO_CU
1717495554.2595143,30,0.0,14.8,OCC_TO_CU
1717495554.2617266,31,75.0,14.8,OCC_TO_CU
1717495554.2651863,32,80.0,14.8,OCC_TO_CU
1717495555.1699505,"{'21001': '0,1717495554', '11002': '0,1717495553', '11001': '0,1717495553', '21002': '0,1717495554'}",3.0,14.8,DEV_TO_OCC
1717495555.2033913,"{'21001': '0,1717495554', '11002': '0,1717495554', '11001': '1,1717495554', '21002': '0,1717495554'}",18.6,14.8,DEV_TO_OCC
1717495556.0886161,"{'21001': '1,1717495555', '11002': '0,1717495554', '11001': '1,1717495554', '21002': '1,1717495555'}",8.8,14.8,DEV_TO_OCC
1717495556.2926486,"{'21001': '1,1717495555', '11002': '1,1717495555', '11001': '1,1717495555', '21002': '1,1717495555'}",11.3,14.8,DEV_TO_OCC
1717495557.1178865,"{'21001': '1,1717495556', '11002': '1,1717495555', '11001': '1,1717495555', '21002': '1,1717495556'}",8.1,14.8,DEV_TO_OCC
1717495557.2048924,"{'21001': '1,1717495556', '11002': '1,1717495556', '11001': '1,1717495556', '21002': '1,1717495556'}",15.7,14.8,DEV_TO_OCC
